X,Y,fid,gis_id,srcid_t,srcid_i,edit_date,ftype,subtype,loc_type,loc_meth,street_tag,prcl_pin,address,city,state,zipcode,x_coord,y_coord,name,alias1,nghbrhd,cncldst,stfid_blk,plcdst_no,plcdst,usng,cntct_nme,cntct_phn,cntct_dpt,globalid,url
-8528861.935,4765230.377,285,27_285, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,495028,1 W BIDDLE ST,Baltimore,MD,21201,1420979.044,596327.8418,CLUB PHOENIX, ,Mid-Town Belvedere,11,2.45101E+14,1,CENTRAL,18S UJ 60658 51695, , , ,{B1793606-CFDA-47DD-82B8-DD69832D85E0}, 
-8528159.659,4763261.996,286,27_286, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1331003,411 E BALTIMORE ST,Baltimore,MD,21202,1422785.573,591351.3187,CLUB PUSSYCAT, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61175 50166, , , ,{541F1AFF-662B-4E8E-B442-D7969C3510DF}, 
-8534401.717,4765076.285,287,27_287, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,2443B001,1315  Bloomingdale Dr,Baltimore,MD,21216,1406898.041,595882.3155,CLUB RIO & TOUCH OF CLASS, ,Winchester,9,2.45102E+14,8,SOUTHWESTERN,18S UJ 56365 51654, , , ,{B8D68827-AEE8-4B45-891B-64B3B160A5EC}, 
-8532141.46,4762611.351,288,27_288, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,243050,1812 W PRATT ST,Baltimore,MD,21223,1412668.066,589662.3297,CLUBHOUSE BAR, ,Carrollton Ridge,9,2.45102E+14,9,SOUTHERN,18S UJ 58081 49720, , , ,{0AF272F8-AAF5-4F0C-83CC-9277E411F764}, 
-8523357.641,4766501.013,289,27_289, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6108A005,4217  ERDMAN AVE,Baltimore,MD,21213,1434955.961,599607.3128,CLUBHOUSE BAR & GRILL, ,Orangeville Industrial Area,13,2.45103E+14,3,EASTERN,18S UJ 64938 52600, , , ,{3B19CDF7-149E-40AD-A8F7-8EC1C037F82E}, 
-8519458.057,4772503.753,290,27_290, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,5708003A,6605  BELAIR RD,Baltimore,MD,21206,1444789.692,614847.8423,COACH HOUSE INN, ,Cedmont,2,2.45103E+14,4,NORTHEASTERN,18S UJ 68037 57177, , , ,{AC231ACF-F227-4737-A8D9-D2700C21758B}, 
-8525811.895,4766522.957,291,27_291, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4169059,2101 E NORTH AVE,Baltimore,MD,21213,1428717.656,599634.0019,COCKY LOU'S, ,Broadway East,12,2.45108E+13,3,EASTERN,18S UJ 63038 52650, , , ,{7CAE8905-9DB9-443E-A8E5-DAE75968BEC1}, 
-8527164.612,4760633.592,292,27_292, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,2014A004,921 E FORT AVE,Baltimore,MD,21230,1425344.631,584705.4507,COCO MOKA CAF, ,Riverside,10,2.45102E+14,9,SOUTHERN,18S UJ 61910 48124, , , ,{E4B16404-7396-4A9E-89CB-45E9E1A2210A}, 
-8529382.04,4764504.824,293,27_293, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,521033,311 W MADISON ST,Baltimore,MD,21201,1419664.542,594485.2681,COCONUT CAF, ,Mount Vernon,11,2.45102E+14,1,CENTRAL,18S UJ 60245 51142, , , ,{0D3B6335-2182-400B-8EC6-EC99FD64E402}, 
-8528775.771,4763574.358,294,27_294, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,601005,222 N CHARLES ST,Baltimore,MD,21201,1421215.748,592135.6579,COFFEE LAND, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60702 50416, , , ,{0C32683A-B240-4E11-95EE-134BE1F7B43F}, 
-8524989.61,4762033.942,295,27_295, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1876001,2500  BOSTON ST,Baltimore,MD,21225,1430859.815,588277.0235,COLD STONE CREAMERY #1479, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 63614 49175, , , ,{17A5F41B-7A76-4E21-9D8C-916135578589}, 
-8524989.61,4762033.942,296,27_296, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1876001,2500  BOSTON ST,Baltimore,MD,21224,1430859.815,588277.0235,COLD STONE CREAMERY# 102, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 63614 49175, , , ,{B1446C6D-8397-4CC3-B5D8-826A5A07BEB8}, 
-8530634.91,4759430.281,297,27_297, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7441A017,2231  CEDLEY ST,Baltimore,MD,21230,1416531.263,581620.2398,COLLINS CORNER, ,Westport,10,2.45103E+14,9,SOUTHERN,18S UJ 59204 47243, , , ,{FF416131-5D89-41DE-A159-CDE6C436D076}, 
-8525823.028,4762689.505,298,27_298, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1783001,2001  EASTERN AVE,Baltimore,MD,21224,1428733.083,589927.6281,COLONIAL INN, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62977 49692, , , ,{B5E64719-2B85-4E56-B0A5-B5D78A32B2B4}, 
-8530417.807,4769227.938,299,27_299, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3537018,819 W 36TH ST,Baltimore,MD,21211,1416982.927,606430.7161,COMMON GROUND, ,Hampden,14,2.45101E+14,5,NORTHERN,18S UJ 59508 54800, , , ,{DBD296C3-2118-4B7D-B2ED-F0336C35E052}, 
-8522168.977,4750388.647,300,27_300, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7004014,6407  FORT SMALLWOOD RD,Baltimore,MD,21226,1438175.787,558801.1701,COOKIE'S  CITY  LINE  DINER, ,Hawkins Point,10,2.45103E+14,9,SOUTHERN,18S UJ 65645 40145, , , ,{E640E181-4F0A-46D5-9062-50F57C0A4CA5}, 
-8527349.35,4764354.212,301,27_301, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1273001,568  OLD TOWN MALL,Baltimore,MD,21202,1424833.774,594125.9,COOPER'S LIQUOR (568-570), ,Oldtown,12,2.45105E+13,3,EASTERN,18S UJ 61817 50998, , , ,{304AA3A4-9E81-4B24-9A45-A80E29F7013A}, 
-8528782.915,4763698.641,302,27_302, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,603011,313 N CHARLES ST,Baltimore,MD,21201,1421196.259,592450.2954,COPRA, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60698 50512, , , ,{DAFC35AC-91B1-44C0-BE38-921316654596}, 
-8528678.799,4761527.116,303,27_303, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0933CO0933,1026 S CHARLES ST,Baltimore,MD,21230,1421484.194,586952.0672,CORKS, ,Federal Hill,10,2.45102E+14,9,SOUTHERN,18S UJ 60749 48835, , , ,{6597FDB9-F107-41B2-B17C-5D59EF2270B6}, 
-8529284.914,4766916.017,304,27_304, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3621001,225 W 23RD ST,Baltimore,MD,21211,1419886.041,600590.7546,CORKY'S GRILL, ,Remington,7,2.45101E+14,5,NORTHERN,18S UJ 60353 53001, , , ,{6498D950-CD9C-46E1-AF6C-B8635DDD25ED}, 
-8528417.857,4763140.134,305,27_305, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,662012,203 E REDWOOD ST,Baltimore,MD,21208,1422130.406,591039.9258,CORRADO'S CAF, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60973 50076, , , ,{8F5BE8D0-4B8A-4285-BE26-48EE1B9CED71}, 
-8528740.683,4762965.024,306,27_306, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,670001,100 S CHARLES ST,Baltimore,MD,21202,1421311.468,590593.0064,"COSI, INC. # 157", ,Inner Harbor,11,2.45104E+13,1,CENTRAL,18S UJ 60721 49945, , , ,{7B026BFF-9402-409D-B42E-02A1064B253B}, 
-8524190.215,4761871.669,307,27_307, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1891001,2933  O'DONNELL ST,Baltimore,MD,21224,1432894.471,587875.4496,COSMOPOLITAN BAR & GRILL, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 64231 49039, , , ,{3FE6139D-771F-48E9-8DAD-E2A6150D2791}, 
-8522842.114,4772175.184,308,27_308, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,5393002B,5427  HARFORD RD,Baltimore,MD,21214,1436197.39,613973.8595,COSMOS RESTAURANT-CARRYOUT (5427-29), ,Harford-Echodale/Perring Parkway,3,2.45103E+14,4,NORTHEASTERN,18S UJ 65413 56969, , , ,{90AA3AEF-D17E-4162-A4A0-5735A233212E}, 
-8532544.118,4764208.438,309,27_309, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,94011,2000  HARLEM AVE,Baltimore,MD,21217,1411628.681,593702.6574,COTTON CLUB, ,Midtown-Edmondson,9,2.45102E+14,7,WESTERN,18S UJ 57791 50958, , , ,{A4463411-699A-480D-BB07-64E2E69716C7}, 
-8528437.943,4763371.714,310,27_310, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,625001,111 n calvert st,Baltimore,MD,21202,1422076.844,591626.1446,courthouse east caf‚', ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60961 50255, , , ,{34E78F03-A7FF-4E28-977B-BC67E8627022}, 
-8527031.458,4762329.335,311,27_311, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1802001,1000  ALICEANNA ST,Baltimore,MD,21202,1425664.431,589001.8396,COURTYARD BY MARRIOTT & COURTYARD CAFE & LOUNGE, ,Inner Harbor,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 62036 49431, , , ,{7BDBB24D-4871-4476-9C38-EA3DCBBF19AA}, 
-8528163.932,4763261.78,312,27_312, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1331003,410 E BALTIMORE ST,Baltimore,MD,21202,1422774.711,591350.7254,crazy johns, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61171 50166, , , ,{AFA5FD73-08DA-41B8-8641-0706F2730830}, 
-8528556.133,4761383.575,313,27_313, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,950096,27 E CROSS ST,Baltimore,MD,21230,1421797.671,586589.8328,CRAZY LIL'S, ,Federal Hill,10,2.45102E+14,9,SOUTHERN,18S UJ 60842 48722, , , ,{CDAF6F3D-7826-45D7-8AF8-1B95DE81D3D3}, 
-8523945.683,4762785.7,314,27_314, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1779068,3134  EASTERN AVE,Baltimore,MD,21224,1433505.43,590193.1817,CREATIVE ALLIANCE, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 64433 49741, , , ,{8EEB0035-A96D-4B68-8955-C9B88BCDC3BC}, 
-8532905.679,4774419.343,315,27_315, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4652I024,1609  SULGRAVE AVE,Baltimore,MD,21209,1410611.079,619541.2535,CREPE DU JOUR, ,Mount Washington,5,2.45103E+14,5,NORTHERN,18S UJ 57655 58837, , , ,{9DB8F97F-A9FC-40DC-8CB4-F435F962FDFE}, 
-8523683.851,4762504.682,316,27_316, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6429017,3328  FOSTER AVE,Baltimore,MD,21224,1434174.537,589484.6432,CROSSROADS SPORTS PUB & GRILL, ,Canton,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64632 49521, , , ,{AE8D83CD-E5DB-4D11-BB89-5CCDF46519CE}, 
-8532390.514,4774296.147,317,27_317, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4820E005A,5736  FALLS RD,Baltimore,MD,21209,1411920.683,619234.6348,CURB SHOPPE, ,North Roland Park/Poplar Hill,5,2.45103E+14,5,NORTHERN,18S UJ 58052 58735, , , ,{F8897FCB-6BBD-4690-B6E4-738F1BD523D4}, 
-8524285.916,4762469.741,318,27_318, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1843B188,701 S CURLEY ST,Baltimore,MD,21224,1432644.061,589388.9837,CURLEY ST.  CAF, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 64165 49502, , , ,{9DBE6478-F524-4DFF-BCF1-43D9E9C5C608}, 
-8525730.407,4753404.228,319,27_319, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7184A012,1603  CEDDOX ST,Baltimore,MD,21226,1429074.778,566403.5052,CURTIS BAY ATHLETIC CLUB, ,Curtis Bay,10,2.45103E+14,9,SOUTHERN,18S UJ 62923 42523, , , ,{71C90DAC-12E3-418D-8393-FCF23CD3F958}, 
-8525577.535,4753563.228,320,27_320, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7184032,4900  CURTIS AVE,Baltimore,MD,21226,1429462.012,566808.2866,D J'S GASLIGHT, ,Curtis Bay,10,2.45103E+14,9,SOUTHERN,18S UJ 63044 42643, , , ,{A6534166-478C-4EEC-A27B-8715E1953F14}, 
-8526212.862,4764671.092,321,27_321, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1600001,720  RUTLAND AVE,Baltimore,MD,21205,1427719.448,594940.9851,DAILY  GRIND  COFFEE  HOUSE, ,Middle East,12,2.45107E+13,3,EASTERN,18S UJ 62702 51227, , , ,{13A95B2D-F14A-4D14-A2AB-37A81B44BDD1}, 
-8524337.325,4761906.177,322,27_322, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1884068,1030 S LINWOOD AVE,Baltimore,MD,21224,1432519.979,587961.1041,DAILY GRIND, ,Canton,1,2.45101E+13,2,SOUTHEASTERN,18S UJ 64118 49068, , , ,{3FB6A9C8-2ECA-43BD-9558-A81BD3733DDE}, 
-8525908.944,4764422.153,323,27_323, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1635001,610 N WASHINGTON ST,Baltimore,MD,21205,1428494.899,594314.1349,DAILY GRIND, ,Dunbar-Broadway,13,2.45106E+13,3,EASTERN,18S UJ 62934 51030, , , ,{928F194B-DAFA-4AD8-B055-8549185F61A0}, 
-8527315.265,4762607.666,324,27_324, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1439001,829  EASTERN AVE,Baltimore,MD,21202,1424939.701,589703.5608,dalesio's of little italy llc, ,Little Italy,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 61820 49650, , , ,{1DA3ED7F-2834-4F6F-AE7B-43F96DF76A33}, 
-8530115.527,4761702.947,325,27_325, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,0688C021A,1140 S PACA ST,Baltimore,MD,21230,1417828.812,587382.2264,DANCING PIGS, ,Washington Village,10,2.45102E+14,9,SOUTHERN,18S UJ 59638 48990, , , ,{D301A141-AFF9-4221-9F9B-8D0EE71A722C}, 
-8534566.992,4770219.499,326,27_326, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3185001,4316  REISTERSTOWN RD,Baltimore,MD,21215,1406430.452,608899.52,DANNY'S LOUNGE, ,Towanda-Grantley,6,2.45102E+14,6,NORTHWESTERN,18S UJ 56310 55623, , , ,{4B6AA5D5-93F7-4F3E-9D61-8ADC012A5C15}, 
-8532643.209,4760250.541,327,27_327, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7805A006,2351  WASHINGTON BLVD,Baltimore,MD,21230,1411415.187,583678.0075,DARBY'S, ,Morrell Park,10,2.45103E+14,8,SOUTHWESTERN,18S UJ 57659 47905, , , ,{B1FD8FAC-B0C5-4BEA-9911-DDE0E9A8FA61}, 
-8528120.717,4768413.626,328,27_328, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3856005,3034  GREENMOUNT AVE,Baltimore,MD,21218,1422828.781,604394.0487,DARKER THAN BLUE, ,Better Waverly,14,2.45109E+13,5,NORTHERN,18S UJ 61276 54140, , , ,{1D4BFB04-A213-4B8B-9A22-2F709E506C9D}, 
-8535423.559,4771718.541,329,27_329, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4582005,5124  PARK HEIGHTS AVE,Baltimore,MD,21215,1404240.569,612684.9023,DASH SEAFOOD & CHICKEN, ,Central Park Heights,6,2.45103E+14,6,NORTHWESTERN,18S UJ 55668 56791, , , ,{D021EAC1-5FEA-4A80-953B-E7040D66E332}, 
-8523288.205,4762327.656,330,27_330, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6453037,800 S DEAN ST,Baltimore,MD,21224,1435182.687,589041.0851,DAVEY JONES LOCKER, ,Brewers Hill,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64936 49379, , , ,{4BD1F0FE-B5C2-460D-A704-378E0203383F}, 
-8528789.673,4763807.184,331,27_331, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,580012,334 N CHARLES ST,Baltimore,MD,21201,1421177.919,592725.0753,DAVID & DAD'S LLC, ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 60694 50596, , , ,{41032409-70E3-48E0-A512-F8D978F69362}, 
-8530978.008,4769258.904,332,27_332, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3540038,3626-A  FALLS RD,Baltimore,MD,21211,1415559.111,606503.3578,DAVID'S RESTAURANT & DELI, ,Hampden,7,2.45101E+14,5,NORTHERN,18S UJ 59075 54831, , , ,{9F139331-2EE5-4B1A-96D7-32945D32CAAA}, 
-8529041.894,4762954.292,333,27_333, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,668006,100  HOPKINS PLZ,Baltimore,MD,21201,1420545.716,590562.611,DAYS INNS MANAGEMENT CO, ,Inner Harbor,11,2.45104E+13,1,CENTRAL,18S UJ 60487 49941, , , ,{D72845DA-87A3-40CF-B367-598785FE5C2F}, 
-8526020.167,4762070.58,334,27_334, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1874006,935  FELL ST,Baltimore,MD,21231,1428238.852,588357.9281,DEAD END SALOON, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62816 49217, , , ,{925F2478-201F-4E1C-A504-89EBA445D648}, 
-8521231.634,4774580.044,335,27_335, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,5542004,7209  HARFORD RD,Baltimore,MD,21234,1440258.361,620077.6828,DEAD FREDDIES, ,North Harford Road,3,2.45103E+14,4,NORTHEASTERN,18S UJ 66692 58801, , , ,{44D45E54-91F7-46FE-98E8-FA15510E543D}, 
-8525628.15,4754280.463,336,27_336, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,7228056,4221  CURTIS AVE,Baltimore,MD,21226,1429324.974,568625.6181,DECADES SPORTS BAR, ,Curtis Bay,10,2.45103E+14,9,SOUTHERN,18S UJ 63014 43198, , , ,{29F7765A-114E-48F5-8C63-928EB85B3F39}, 
-8526453.143,4760493.79,337,27_337, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,2018B059,1401  DECATUR ST,Baltimore,MD,21230,1427155.609,584359.3107,DECKERS BAR & GRILLE, ,Locust Point,10,2.45102E+14,9,SOUTHERN,18S UJ 62459 48006, , , ,{F6A06D1E-1854-4E9D-B4B2-F0A3944785C4}, 
-8523844.782,4763900.588,338,27_338, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1716029,123 N CLINTON ST,Baltimore,MD,21224,1433748.72,593017.6108,DEEP SIDE RESTAURANT & CAF, ,Baltimore-Linwood,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64526 50600, , , ,{78E902E9-C1EC-4425-AFFF-48640983329B}, 
-8527087.304,4762620.774,339,27_339, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1431013,1018  EASTERN AVE,Baltimore,MD,21202,1425519.194,589739.288,DEGO DAME'S, ,Little Italy,1,2.45103E+13,2,SOUTHEASTERN,18S UJ 61997 49657, , , ,{CBA3C878-6153-4833-B425-B40EB48E9217}, 
-8523649.164,4761156.028,340,27_340, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1903003,1501 S CLINTON ST,Baltimore,MD,21224,1434278.852,586069.3694,DELLA ROSE'S 2 CANTON CROSSING, ,Canton Industrial Area,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64641 48480, , , ,{97B1CED9-65D8-4D36-962C-914D95E416BF}, 
-8532898.146,4774424.376,341,27_341, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4652I024,1607  SULGRAVE AVE,Baltimore,MD,21209,1410630.162,619554.0582,DESERT CAFE'(1605-07), ,Mount Washington,5,2.45103E+14,5,NORTHERN,18S UJ 57661 58841, , , ,{FE56DE39-DC8F-4360-972D-3E0B9073F0DE}, 
-8532350.739,4764216.544,342,27_342, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,95075,1901  HARLEM AVE,Baltimore,MD,21217,1412120.231,593725.0762,DESERT INN, ,Midtown-Edmondson,9,2.45102E+14,7,WESTERN,18S UJ 57941 50961, , , ,{842D3C5A-90BD-45C1-A95E-9E06247A33DD}, 
-8528155.626,4763262.193,343,27_343, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1350010,415 E BALTIMORE ST,Baltimore,MD,21202,1422795.824,591351.8618,DIAMOND LOUNGE   (415 1/2 E. BALTIMORE STREET), ,Downtown,11,2.45104E+13,1,CENTRAL,18S UJ 61178 50166, , , ,{E8B484A7-A796-4E8C-80C4-156C624598EC}, 
-8525722.084,4764572.113,344,27_344, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1621057A,709-711 N CHESTER ST,Baltimore,MD,21205,1428968.231,594695.975,DIANNE'S RESTAURANT LOUNGE, ,Middle East,13,2.45107E+13,3,EASTERN,18S UJ 63081 51144, , , ,{3FE272C6-5A00-403E-A132-9E2C4D487A1B}, 
-8524751.769,4763869.375,345,27_345, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1711017,157 N LAKEWOOD AVE,Baltimore,MD,21224,1431443.18,592927.8404,DILONE GROCERY & RESTAURANT, ,Baltimore-Linwood,1,2.45106E+13,2,SOUTHEASTERN,18S UJ 63823 50588, , , ,{35736846-8E60-4CD8-AD0A-A185E60B9371}, 
-8530527.834,4771149.944,346,27_346, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4946001,500 W COLDSPRING LN,Baltimore,MD,21210,1416683.682,611293.4469,"DIMIS CAF AND GRILL, INC.", ,Roland Park,6,2.45103E+14,5,NORTHERN,18S UJ 59450 56283, , , ,{2BA0AC02-D924-40FA-94FD-208B1F11E087}, 
-8531078.872,4769687.514,347,27_347, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3565004,3820  FALLS RD,Baltimore,MD,21211,1415298.483,607587.0572,DIMITRI'S TAVERN, ,Hampden,7,2.45101E+14,5,NORTHERN,18S UJ 59003 55163, , , ,{C243FA95-71B4-4584-A313-DA7A98721339}, 
-8526321.317,4762469.315,348,27_348, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1812001,631 S BROADWAY,Baltimore,MD,21231,1427468.577,589364.3243,DING HOW RESTAURANT, ,Fells Point,1,2.45102E+13,2,SOUTHEASTERN,18S UJ 62588 49529, , , ,{4D2BC54E-0D3D-4281-839F-EE9AB50C197C}, 
-8528833.429,4765385.37,349,27_349, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,466038,8 E PRESTON ST,Baltimore,MD,21202,1421049.858,596720.5611,DIONYSUS RESTAURANT & LOUNGE, ,Mid-Town Belvedere,12,2.45101E+14,1,CENTRAL,18S UJ 60682 51814, , , ,{95AB4695-EA8F-47B5-B276-A14ADA7DDB8B}, 
-8529625.74,4768056.684,350,27_350, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3664B029A,300 W 30TH ST,Baltimore,MD,21211,1419007.86,603474.5132,DIZZY  IZZY, ,Remington,14,2.45101E+14,5,NORTHERN,18S UJ 60105 53885, , , ,{AF351ADE-2758-4B3B-99B1-010DC2B93A25}, 
-8523408.674,4762661.731,351,27_351, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6432001,601 S CONKLING ST,Baltimore,MD,21224,1434872.35,589885.6752,DOMINICANO INTERNACIONAL, ,Brewers Hill,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 64848 49638, , , ,{E69BFE99-42BA-4F38-9BBA-82B5B8CF4A7E}, 
-8527789.625,4761512.747,352,27_352, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,1920001,1100  KEY HWY,Baltimore,MD,21230,1423745.499,586925.3252,DOMINO SUGAR CAFATERIA OPERATION # 65227, ,Riverside,10,2.45102E+14,9,SOUTHERN,18S UJ 61437 48811, , , ,{5C07C0BC-74B3-407D-869C-896A3DF7A2E1}, 
-8529539.044,4762911.951,353,27_353, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,666002,110 S PACA ST,Baltimore,MD,21201,1419282.097,590450.1228,DONNA'S, ,Inner Harbor,11,2.45104E+13,9,SOUTHERN,18S UJ 60101 49915, , , ,{65ADC3EE-13AD-48DB-9B43-BB82B2DAF8D4}, 
-8519404.783,4759544.295,354,27_354, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,6923001,6607  PINE AVE,Baltimore,MD,21222,1445093.535,582039.9933,DONNA'S, ,Holabird Industrial Park,1,2.45103E+14,2,SOUTHEASTERN,18S UJ 67909 47179, , , ,{8D0AA202-E836-44FA-BDB1-4943D99C68FE}, 
-8528823.906,4764536.785,355,27_355, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,517018,800 N CHARLES ST,Baltimore,MD,21201,1421083.11,594572.127,DONNA'S, ,Mount Vernon,11,2.45101E+14,1,CENTRAL,18S UJ 60678 51159, , , ,{0811B75D-9A48-474C-AECA-DEB6807739E2}, 
-8528831.273,4768458.25,356,27_356, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,3861001,3101  ST. PAUL ST,Baltimore,MD,21218,1421022.6,604499.3303,"DONNA'S CHARLES VILLAGE, LLC", ,Charles Village,14,2.45101E+14,5,NORTHERN,18S UJ 60726 54184, , , ,{1B2358FB-7E90-4F95-9C61-D7C3456D591C}, 
-8532003.563,4772795.503,357,27_357, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,9.3E+14,4.78E+23,5100  FALLS RD,Baltimore,MD,21210,1412918.25,615442.1252,DONNA'S CROSS KEYS, ,Cross Keys,6,2.45103E+14,5,NORTHERN,18S UJ 58330 57573, , , ,{CC1D39FA-4F75-4B44-9AEB-F6A5F5E0E43F}, 
